OrderID,ClientName,ProductType,ChannelSales,Priority,Units,UnitPrice,CostPrice,TotalSalesAmount,TotalCostAmount
E2012,Carla,Cuidado personal,Online,Low,7764,732.89,155.16,5690157.96,1204662.24
E2013,Daniel,Domestico,Online,Critical,2674,868.27,171.75,2321753.98,459259.5
E2014,Kevin,Verduras,Online,Low,6005,658.91,137.74,3956754.55,827128.7
E2015,Frank,Domestico,Online,Medium,4249,679.91,428.29,2888937.59,1819804.21
E2016,Hunter,Frutas,Online,Medium,5903,557.12,274.23,3288679.36,1618779.69
E2017,Laura,Domestico,Offline,Low,3345,626.14,217.17,2094438.3,726433.65
E2018,Kyle,Frutas,Offline,Low,9980,955.58,385.67,9536688.4,3848986.6
E2019,John,Bebida,Offline,Medium,7228,886.1,33.35,6404730.8,241053.8
E2020,Darin,Bebida,Offline,High,813,674.05,410.44,548002.65,333687.72
E2021,Sean,Alimento infantil,Online,Critical,1616,857.7,108.82,1386043.2,175853.12
E2022,David,Material de oficina,Online,Critical,7212,659.92,458.77,4759343.04,3308649.24
E2023,Sean,Ropa,Online,Medium,1090,520.77,285.8,567639.3,311522
E2024,Susan,Cosmeticos,Online,Critical,9496,556.88,334.66,5288132.48,3177931.36
E2025,Jaime,Alimento infantil,Online,Medium,3746,516.89,98.97,1936269.94,370741.62
E2026,Joshua,Snacks,Online,Low,2415,456.12,176.23,1101529.8,425595.45
E2027,Veronica,Carnes,Online,Low,4243,451.15,378.69,1914229.45,1606781.67
E2028,Eric,Bebida,Online,Medium,7779,670.4,416.9,5215041.6,3243065.1
E2029,Joseph,Bebida,Online,Low,609,480.08,139.37,292368.72,84876.33
E2030,Christina,Cuidado personal,Offline,High,7314,490.87,473.81,3590223.18,3465446.34
E2031,Eric,Cuidado personal,Offline,Medium,9335,842.14,189.93,7861376.9,1772996.55
E2032,Travis,Material de oficina,Online,Medium,2448,711.54,105.12,1741849.92,257333.76
E2033,James,Material de oficina,Online,Medium,6606,996.38,77.55,6582086.28,512295.3
E2034,Brandon,Carnes,Offline,High,2329,583.01,355.85,1357830.29,828774.65
E2035,Michael,Cuidado personal,Offline,High,6007,404.05,318.85,2427128.35,1915331.95
E2036,Angela,Domestico,Online,Low,1806,537.3,202.61,970363.8,365913.66
E2037,Judith,Material de oficina,Online,Critical,7913,864.96,50.07,6844428.48,396203.91
E2038,Richard,Ropa,Offline,Low,4960,784.67,452.21,3891963.2,2242961.6
E2039,Audrey,Material de oficina,Online,High,3397,871.48,73.25,2960417.56,248830.25
E2040,Adam,Alimento infantil,Online,Low,2137,537.68,228.43,1149022.16,488154.91
E2041,Kimberly,Cuidado personal,Offline,Low,6559,740.04,25.53,4853922.36,167451.27
E2042,Gregory,Verduras,Online,High,1030,792.06,150.31,815821.8,154819.3
E2043,Tabitha,Bebida,Offline,Medium,3665,640.7,328.09,2348165.5,1202449.85
E2044,Timothy,Ropa,Offline,Low,2257,693.56,52.75,1565364.92,119056.75
E2045,James,Domestico,Offline,Medium,6190,552.79,87.31,3421770.1,540448.9
E2046,Rachel,Carnes,Offline,Critical,1062,510.77,383.2,542437.74,406958.4
E2047,Samuel,Frutas,Offline,Medium,3886,685.89,496.6,2665368.54,1929787.6
E2048,Marc,Cuidado personal,Offline,Low,9676,735.96,389,7121148.96,3763964
E2049,Chad,Carnes,Online,Critical,4968,983.35,489.65,4885282.8,2432581.2
E2050,Chad,Carnes,Online,Low,4139,732.43,118.53,3031527.77,490595.67
E2051,Benjamin,Cosmeticos,Offline,Critical,9889,457.36,258.71,4522833.04,2558383.19
E2052,Gina,Cereales,Online,Critical,8431,925.8,378.42,7805419.8,3190459.02
E2053,Maxwell,Alimento infantil,Online,Critical,8802,954.58,355.95,8402213.16,3133071.9
E2054,Audrey,Carnes,Offline,Medium,4337,684.56,366.71,2968936.72,1590421.27
E2055,Andrea,Carnes,Offline,Medium,4481,478.76,280.9,2145323.56,1258712.9
E2056,Eric,Cereales,Online,Critical,2632,818.49,288.35,2154265.68,758937.2
E2057,Julie,Alimento infantil,Online,High,7635,780.75,79.96,5961026.25,610494.6
E2058,Benjamin,Carnes,Offline,Critical,9222,885.09,9.58,8162299.98,88346.76
E2059,Jonathan,Domestico,Online,Low,9491,867.79,25.3,8236194.89,240122.3
E2060,Lisa,Cereales,Online,Low,5957,461.86,303.23,2751300.02,1806341.11
E2061,Andrea,Cuidado personal,Offline,High,2644,445.04,496.92,1176685.76,1313856.48
E2062,Christine,Cereales,Offline,Medium,4077,606.87,429.55,2474208.99,1751275.35
E2063,George,Frutas,Online,Critical,7102,524.32,120.33,3723720.64,854583.66
E2064,Jonathan,Material de oficina,Online,Low,1587,747.2,338.39,1185806.4,537024.93
E2065,Craig,Ropa,Online,Critical,8281,618.66,471.12,5123123.46,3901344.72
E2066,Nicole,Snacks,Online,Critical,9791,701.81,329.75,6871421.71,3228582.25
E2067,Jeff,Alimento infantil,Offline,Critical,4435,549.19,409.3,2435657.65,1815245.5
E2068,Sean,Cosmeticos,Online,Low,9437,958.58,400.56,9046119.46,3780084.72
E2069,Kevin,Ropa,Offline,Low,6885,452.94,64.41,3118491.9,443462.85
E2070,Melanie,Material de oficina,Online,Critical,4401,638.12,291.68,2808366.12,1283683.68
E2071,Joseph,Cereales,Offline,Medium,5607,438.01,110.79,2455922.07,621199.53
E2072,Jose,Cuidado personal,Offline,Critical,5118,430.76,435.72,2204629.68,2230014.96
E2073,Christina,Bebida,Online,Low,5905,542.87,214.82,3205647.35,1268512.1
E2074,Jill,Cosmeticos,Online,High,5900,701.69,245.31,4139971,1447329
E2075,Harry,Cuidado personal,Online,High,7577,443.53,392.89,3360626.81,2976927.53
E2076,Kayla,Domestico,Offline,Critical,8407,834.86,56.45,7018668.02,474575.15
E2077,Mary,Ropa,Offline,Low,2000,854.78,347.49,1709560,694980
E2078,Danielle,Snacks,Online,Low,2939,672.59,455.66,1976742.01,1339184.74
E2079,George,Alimento infantil,Offline,High,7450,407.99,85.25,3039525.5,635112.5
E2080,Crystal,Frutas,Online,High,3262,706.03,147.25,2303069.86,480329.5
E2081,Amanda,Carnes,Online,Critical,1889,585.55,287.37,1106103.95,542841.93
E2082,Joseph,Snacks,Offline,Critical,8177,995.46,54.96,8139876.42,449407.92
E2083,Susan,Frutas,Online,Medium,4816,682.77,255.92,3288220.32,1232510.72
E2084,Alexis,Material de oficina,Offline,High,2454,647.77,372.25,1589627.58,913501.5
E2085,Michelle,Ropa,Online,High,7299,813.86,386.69,5940364.14,2822450.31
E2086,Miguel,Bebida,Online,High,1844,550.27,2.3,1014697.88,4241.2
E2087,Timothy,Cosmeticos,Online,High,8768,704.78,14.27,6179511.04,125119.36
E2088,Evan,Verduras,Offline,High,3845,402.28,87.42,1546766.6,336129.9
E2089,Timothy,Bebida,Offline,High,2274,816.21,120.25,1856061.54,273448.5
E2090,Rebekah,Ropa,Online,High,2476,548.66,266.47,1358482.16,659779.72
E2091,Matthew,Ropa,Online,High,4685,452.76,256.66,2121180.6,1202452.1
E2092,Kevin,Bebida,Online,Medium,487,687.98,455.8,335046.26,221974.6
E2093,Scott,Cuidado personal,Offline,Critical,2744,444.65,496.41,1220119.6,1362149.04
E2094,Kristin,Verduras,Online,Medium,3594,718.12,311.68,2580923.28,1120177.92
E2095,Jeffrey,Ropa,Online,Low,9925,800.85,134.86,7948436.25,1338485.5
E2096,Dawn,Domestico,Offline,Medium,3518,666.09,58.85,2343304.62,207034.3
E2097,Jeffrey,Material de oficina,Offline,High,6557,779.59,247.44,5111771.63,1622464.08
E2098,Sean,Material de oficina,Online,High,2219,760.44,45.55,1687416.36,101075.45
E2099,Daniel,Cuidado personal,Online,Medium,7895,723.49,225.62,5711953.55,1781269.9
E2100,Willie,Cuidado personal,Online,Medium,6448,942.52,62.05,6077368.96,400098.4
E2101,Melinda,Alimento infantil,Offline,Critical,1777,739.83,357.93,1314677.91,636041.61
E2102,David,Verduras,Offline,Critical,7663,964.12,218.92,7388051.56,1677583.96
E2103,Patricia,Cereales,Online,Medium,6795,996.33,246.24,6770062.35,1673200.8
E2104,Daniel,Alimento infantil,Offline,Critical,4533,865.48,405.06,3923220.84,1836136.98
E2105,Brenda,Cereales,Online,Critical,598,934.76,48.35,558986.48,28913.3
E2106,Gregory,Alimento infantil,Online,Medium,4634,978.36,71.18,4533720.24,329848.12
E2107,Zachary,Frutas,Online,Low,762,874.88,474.46,666658.56,361538.52
E2108,Christina,Cuidado personal,Online,Critical,4657,871.5,433.7,4058575.5,2019740.9
E2109,Nicole,Bebida,Online,High,6480,787.1,119.34,5100408,773323.2
E2110,Wendy,Alimento infantil,Offline,Medium,5610,709.62,473.02,3980968.2,2653642.2
E2111,Nathan,Snacks,Offline,Critical,6106,564.06,351.88,3444150.36,2148579.28
E2112,Amanda,Cereales,Online,Critical,1726,742.73,282.94,1281951.98,488354.44
E2113,Leah,Bebida,Offline,High,1423,549.71,125.2,782237.33,178159.6
E2114,Jessica,Alimento infantil,Offline,Medium,2776,589.7,105.57,1637007.2,293062.32
E2115,Cody,Cuidado personal,Offline,Critical,9151,895.69,103.92,8196459.19,950971.92
E2116,Brandon,Cereales,Online,Medium,6289,652.62,452.97,4104327.18,2848728.33
E2117,Julie,Verduras,Online,High,3891,709.43,124.37,2760392.13,483923.67
E2118,Melanie,Cereales,Offline,Medium,8368,489.04,216.45,4092286.72,1811253.6
E2119,Alexis,Domestico,Online,Low,1401,966.91,356.21,1354640.91,499050.21
E2120,Julie,Material de oficina,Offline,High,2111,864.99,272.16,1825993.89,574529.76
E2121,Tyler,Alimento infantil,Online,High,360,425.6,230.74,153216,83066.4
E2122,Susan,Cereales,Offline,High,5837,500.27,69.51,2920075.99,405729.87
E2123,Vincent,Cereales,Online,Critical,207,580.01,156.24,120062.07,32341.68
E2124,Willie,Domestico,Offline,Low,2325,706.5,177.67,1642612.5,413082.75
E2125,Robert,Domestico,Online,Medium,2250,459.38,414.66,1033605,932985
E2126,Pamela,Ropa,Online,Critical,8814,806.79,11.97,7111047.06,105503.58
E2127,Dean,Cereales,Online,Medium,9981,604.06,137.06,6029122.86,1367995.86
E2128,Nathan,Cereales,Offline,Low,2753,879.06,464.85,2420052.18,1279732.05
E2129,Dustin,Frutas,Online,Critical,720,802.55,455.49,577836,327952.8
E2130,Tabitha,Carnes,Online,Low,7912,872.07,14.99,6899817.84,118600.88
E2131,Jennifer,Snacks,Offline,High,4883,850.72,127.59,4154065.76,623021.97
E2132,Pamela,Bebida,Online,Critical,5646,538.49,133.96,3040314.54,756338.16
E2133,Ryan,Verduras,Offline,High,9728,431.14,223.71,4194129.92,2176250.88
E2134,Harry,Cereales,Online,Critical,5941,816.32,248.72,4849757.12,1477645.52
E2135,Michael,Cuidado personal,Offline,Critical,2880,698.48,378.27,2011622.4,1089417.6
E2136,Todd,Alimento infantil,Online,Critical,8716,417.59,215.13,3639714.44,1875073.08
E2137,Jennifer,Bebida,Offline,Medium,2309,806.82,83.73,1862947.38,193332.57
E2138,Courtney,Cereales,Offline,Critical,7347,567.38,333.43,4168540.86,2449710.21
E2139,Mary,Frutas,Offline,Medium,6981,694.24,269.59,4846489.44,1882007.79
E2140,Tammy,Material de oficina,Online,Medium,8134,995.99,39.68,8101382.66,322757.12
E2141,Lisa,Domestico,Online,High,7989,565.89,325.61,4520895.21,2601298.29
E2142,Connor,Snacks,Online,Medium,4571,989.19,145.82,4521587.49,666543.22
E2143,George,Ropa,Offline,Critical,3091,908.41,193.7,2807895.31,598726.7
E2144,Amber,Bebida,Online,Medium,3479,736.25,81.36,2561413.75,283051.44
E2145,George,Bebida,Online,High,3543,996.2,458.79,3529536.6,1625492.97
E2146,Tracey,Cereales,Online,Critical,5315,552.94,200.69,2938876.1,1066667.35
E2147,David,Bebida,Online,Medium,4441,662.08,188.32,2940297.28,836329.12
E2148,Jacqueline,Cuidado personal,Offline,Medium,3655,994.14,299.35,3633581.7,1094124.25
E2149,Phillip,Material de oficina,Offline,Low,3855,931.3,2.95,3590161.5,11372.25
E2150,Richard,Cereales,Offline,Low,7584,494.92,262.07,3753473.28,1987538.88
E2151,Melissa,Material de oficina,Online,Low,3270,991.34,426.78,3241681.8,1395570.6
E2152,Tyler,Alimento infantil,Offline,Medium,2282,520.73,143.14,1188305.86,326645.48
E2153,Melissa,Carnes,Offline,High,7316,651.48,433.43,4766227.68,3170973.88
E2154,Susan,Snacks,Online,Critical,8620,570.7,480.39,4919434,4140961.8
E2155,Alexis,Cosmeticos,Offline,High,3638,667.41,445.87,2428037.58,1622075.06
E2156,Ashley,Cuidado personal,Online,Critical,6952,701.77,319.87,4878705.04,2223736.24
E2157,Elizabeth,Cereales,Online,High,9577,641.21,220.17,6140868.17,2108568.09
E2158,Melinda,Cuidado personal,Offline,Critical,3165,528.23,116.11,1671847.95,367488.15
E2159,Gregory,Bebida,Online,Low,1407,668.76,485.5,940945.32,683098.5
E2160,Joseph,Cereales,Online,High,5747,787.28,82.03,4524498.16,471426.41
E2161,Laura,Snacks,Offline,Medium,2061,733.14,453.2,1511001.54,934045.2
E2162,Mary,Domestico,Offline,Low,772,820.88,479.04,633719.36,369818.88
E2163,Melinda,Material de oficina,Online,Critical,295,687.31,126.85,202756.45,37420.75
E2164,Autumn,Material de oficina,Offline,High,2360,532.6,428.18,1256936,1010504.8
E2165,Robert,Bebida,Offline,Low,6315,879.88,100.78,5556442.2,636425.7
E2166,Amanda,Ropa,Online,Critical,123,877.86,492.49,107976.78,60576.27
E2167,Veronica,Domestico,Offline,High,8123,675.06,278.55,5483512.38,2262661.65
E2168,Robert,Alimento infantil,Online,Critical,7325,643.93,108.2,4716787.25,792565
E2169,Bianca,Cuidado personal,Online,High,2805,821.39,256.71,2303998.95,720071.55
E2170,Alan,Alimento infantil,Offline,Low,1209,983.56,40.22,1189124.04,48625.98
E2171,Angela,Verduras,Online,Medium,4318,512.75,170.86,2214054.5,737773.48
E2172,Bobby,Ropa,Online,High,3273,924.73,52.91,3026641.29,173174.43
E2173,Kimberly,Cereales,Offline,Low,4218,811.26,171.84,3421894.68,724821.12
E2174,Kenneth,Verduras,Online,Critical,8651,783.73,69.05,6780048.23,597351.55
E2175,Jonathan,Domestico,Online,Medium,6413,822.83,261.22,5276808.79,1675203.86
E2176,Cameron,Cuidado personal,Offline,Medium,9426,644.18,243.08,6072040.68,2291272.08
E2177,Joseph,Bebida,Online,Medium,6369,740.84,406.86,4718409.96,2591291.34
E2178,Samantha,Domestico,Online,Medium,5724,748.7,140.78,4285558.8,805824.72
E2179,Gregory,Carnes,Online,Low,3648,655.56,174.24,2391482.88,635627.52
E2180,Alan,Domestico,Offline,Medium,8238,862.79,4.71,7107664.02,38800.98
E2181,Theresa,Cuidado personal,Online,Medium,1218,574.77,129.82,700069.86,158120.76
E2182,Cameron,Snacks,Online,Critical,6017,818.12,142.23,4922628.04,855797.91
E2183,Kayla,Cereales,Offline,Medium,5940,755.6,46.05,4488264,273537
E2184,Desiree,Ropa,Offline,High,7905,550.35,212.7,4350516.75,1681393.5
E2185,Joshua,Material de oficina,Online,Critical,4173,531.36,108.2,2217365.28,451518.6
E2186,Alexis,Carnes,Offline,Low,1925,931.74,135.16,1793599.5,260183
E2187,Brandi,Alimento infantil,Offline,Low,531,642.39,2.74,341109.09,1454.94
E2188,Donna,Snacks,Offline,Critical,5934,824.31,229.66,4891455.54,1362802.44
E2189,Kimberly,Cosmeticos,Online,Medium,3073,804.6,150.47,2472535.8,462394.31
E2190,Anthony,Verduras,Online,Medium,170,684.9,366.33,116433,62276.1
E2191,Rita,Frutas,Online,High,9280,899.75,193.97,8349680,1800041.6
E2192,Kimberly,Cuidado personal,Offline,Low,9402,622.55,161.55,5853215.1,1518893.1
E2193,Tami,Bebida,Online,Critical,9265,867.85,378.07,8040630.25,3502818.55
E2194,Laurie,Carnes,Online,Low,3287,942.81,109.25,3099016.47,359104.75
E2195,Barbara,Bebida,Offline,Critical,1173,703.81,289.93,825569.13,340087.89
E2196,George,Snacks,Online,Critical,9211,611.77,316.4,5635013.47,2914360.4
E2197,James,Verduras,Online,Low,7524,605.25,134.77,4553901,1014009.48
E2198,Tiffany,Ropa,Online,Medium,3736,671.28,418.08,2507902.08,1561946.88
E2199,Ryan,Frutas,Offline,Low,596,827.97,331.72,493470.12,197705.12
E2200,Samuel,Verduras,Online,Low,9411,932.63,377.64,8776980.93,3553970.04
E2201,Judith,Material de oficina,Offline,High,6020,616.95,139.6,3714039,840392
E2202,Sabrina,Frutas,Online,High,947,482.72,187.73,457135.84,177780.31
E2203,Duane,Alimento infantil,Online,Low,7903,765.02,288.8,6045953.06,2282386.4
E2204,Dawn,Frutas,Offline,Medium,3533,977.76,294.03,3454426.08,1038807.99
E2205,Nancy,Snacks,Offline,Medium,3916,702.56,160.31,2751224.96,627773.96
E2206,Joseph,Carnes,Offline,Low,7752,647.99,3.58,5023218.48,27752.16
E2207,Karla,Material de oficina,Online,Critical,7461,720.9,275.51,5378634.9,2055580.11
E2208,Courtney,Cuidado personal,Offline,Critical,3831,808,348.99,3095448,1336980.69
E2209,Austin,Ropa,Offline,Low,1827,881.99,225.33,1611395.73,411677.91
E2210,Veronica,Ropa,Offline,Medium,2232,946.28,159.75,2112096.96,356562
E2211,Sarah,Carnes,Offline,High,7904,514.92,404.74,4069927.68,3199064.96
E2212,Vincent,Material de oficina,Offline,Low,3258,574.69,247.56,1872340.02,806550.48
E2213,James,Cosmeticos,Offline,Low,4608,724.25,358.78,3337344,1653258.24
E2214,Kenneth,Frutas,Offline,Critical,1503,738.78,392.31,1110386.34,589641.93
E2215,Nicholas,Cuidado personal,Offline,High,5201,499.55,372.2,2598159.55,1935812.2
E2216,Evan,Bebida,Online,Low,8573,854.39,334.73,7324685.47,2869640.29
E2217,Johnny,Verduras,Online,Critical,5668,931.13,14.77,5277644.84,83716.36
E2218,Katherine,Verduras,Online,Medium,946,626.02,214.54,592214.92,202954.84
E2219,Sydney,Material de oficina,Offline,Critical,2719,568.95,89.79,1546975.05,244139.01
E2220,Evan,Snacks,Online,High,7536,560.94,396.06,4227243.84,2984708.16
E2221,William,Ropa,Online,Medium,6213,594.31,1.26,3692448.03,7828.38
E2222,Alyssa,Bebida,Offline,High,539,509.27,353.25,274496.53,190401.75
E2223,Eric,Cosmeticos,Online,Critical,8709,898.73,469.49,7827039.57,4088788.41
E2224,Austin,Cereales,Online,Medium,2547,633.57,94.41,1613702.79,240462.27
E2225,Kayla,Domestico,Offline,High,6849,783.62,151.08,5367013.38,1034746.92
E2226,Ricky,Cosmeticos,Online,Low,9014,493.09,330.03,4444713.26,2974890.42
E2227,Katherine,Bebida,Online,Low,403,990.67,224.85,399240.01,90614.55
E2228,Crystal,Cosmeticos,Offline,High,104,886.4,494.45,92185.6,51422.8
E2229,Chris,Bebida,Offline,Low,1063,503.66,130.27,535390.58,138477.01
E2230,Dustin,Snacks,Offline,Medium,7834,599.39,433.08,4695621.26,3392748.72
E2231,Bianca,Alimento infantil,Online,Medium,2569,974.8,274.42,2504261.2,704984.98
E2232,Taylor,Bebida,Offline,Medium,2931,732.68,238.49,2147485.08,699014.19
E2233,Melanie,Bebida,Offline,Low,550,946.88,141.59,520784,77874.5
E2234,Courtney,Alimento infantil,Online,Low,9287,946.97,125.91,8794510.39,1169326.17
E2235,Jennifer,Cuidado personal,Offline,High,7924,854.66,483.33,6772325.84,3829906.92
E2236,Amanda,Material de oficina,Offline,Medium,1499,833.25,215.4,1249041.75,322884.6
E2237,Michael,Carnes,Offline,Critical,2666,976.56,174.9,2603508.96,466283.4
E2238,Sean,Frutas,Offline,Medium,2086,662.46,462.9,1381891.56,965609.4
E2239,Nicholas,Domestico,Offline,High,8659,646.21,435.88,5595532.39,3774284.92
E2240,Edward,Cuidado personal,Offline,High,9673,857.67,342.74,8296241.91,3315324.02
E2241,James,Domestico,Online,High,4675,752.87,339.51,3519667.25,1587209.25
E2242,Michael,Cosmeticos,Offline,Medium,5788,401.53,3.9,2324055.64,22573.2
E2243,Eric,Cuidado personal,Offline,High,3048,899.59,375.99,2741950.32,1146017.52
E2244,Whitney,Alimento infantil,Offline,High,4119,704.25,275.22,2900805.75,1133631.18
E2245,Susan,Cereales,Offline,Medium,9868,890.84,364.34,8790809.12,3595307.12
E2246,Gabriel,Domestico,Offline,Critical,5397,973.19,430.17,5252306.43,2321627.49
E2247,Cody,Cosmeticos,Offline,Critical,9442,582.11,280.28,5496282.62,2646403.76
E2248,Paul,Domestico,Online,Medium,6875,694.02,24.49,4771387.5,168368.75
E2249,Angela,Cosmeticos,Online,Critical,719,453.93,88.62,326375.67,63717.78
E2250,Todd,Cereales,Online,Low,2252,493.9,362.56,1112262.8,816485.12
E2251,Deborah,Verduras,Online,High,3943,765.96,321.04,3020180.28,1265860.72
E2252,Tammy,Verduras,Offline,Medium,3535,892.37,426.99,3154527.95,1509409.65
E2253,Antonio,Carnes,Online,Critical,1335,961.75,297.39,1283936.25,397015.65
E2254,Sabrina,Cereales,Online,Medium,5471,706.99,257.7,3867942.29,1409876.7
E2255,James,Frutas,Offline,Medium,8555,624.82,92.04,5345335.1,787402.2
E2256,Angela,Alimento infantil,Online,High,7711,591.09,499.09,4557894.99,3848482.99
E2257,Brenda,Cuidado personal,Offline,Low,5847,471.95,290.56,2759491.65,1698904.32
E2258,Angela,Material de oficina,Offline,Critical,1983,713.88,65.56,1415624.04,130005.48
E2259,Brian,Bebida,Offline,Medium,7640,865.24,89.29,6610433.6,682175.6
E2260,Maria,Carnes,Offline,Medium,6010,460.9,58.39,2770009,350923.9
E2261,Misty,Verduras,Offline,Medium,7398,894.49,323.72,6617437.02,2394880.56
E2262,Brandi,Cosmeticos,Offline,Low,584,677.05,400.97,395397.2,234166.48
E2263,Crystal,Carnes,Online,Medium,3339,987.41,137.6,3296961.99,459446.4
E2264,Bryan,Snacks,Offline,Critical,2841,919.11,72.95,2611191.51,207250.95
E2265,David,Cosmeticos,Online,Low,3321,907.93,317.97,3015235.53,1055978.37
E2266,Joshua,Ropa,Offline,High,325,847.03,339.69,275284.75,110399.25
E2267,Johnathan,Alimento infantil,Online,Low,9124,523.98,246.07,4780793.52,2245142.68
E2268,Carla,Cosmeticos,Offline,Low,8714,873.63,41.92,7612811.82,365290.88
E2269,Mason,Cereales,Online,Critical,8921,806.37,25.77,7193626.77,229894.17
E2270,Jennifer,Material de oficina,Offline,High,1028,540.71,79.25,555849.88,81469
E2271,Melinda,Cuidado personal,Offline,Medium,7209,772.87,432.79,5571619.83,3119983.11
E2272,Ricky,Domestico,Offline,High,149,419.33,290.94,62480.17,43350.06
